id,answer
3417,Evangelium
3418,Council American
3419,Giovanni Battista Enrico Antonio Maria Montini
3420,Canon Law
3421,Mass
3422,Easter
3423,five
3424,Cardinals
3425,Mediator Dei
3426,Synod
3427,five
3428,August
3429,August
3430,August
3431,Santa Maria
3432,Cardinal
3433,1976 consistory
3434,Latin Americans
3435,Pro
3436,College of Cardinals
3437,Church
3438,Cardinal
3439,Paul VI
3440,Brescia
3441,Synod
3442,Council Fathers
3443,Achaemenid Empire
3444,N
3445,Sarazm
3446,1991
3447,Islamic Renaissance Party
3448,Sarazm
3449,Achaemenid Empire
3450,1991
3451,Bolsheviks
3452,1939
3453,1939
3454,Islamic
3455,Muslims
3456,Neolithic
3457,Secretary General
3458,Abdumalik Abdullajanov
3459,West
3460,Tajik
3461,Dushanbe Airport
3462,Dushanbe Airport
3463,United States Army
3464,2010
3465,2010
3466,2010
3467,August
3468,Civil War
3469,Kokhir Rasulzoda
3470,Kokhir Rasulzoda
3471,1999
3472,Democratic Party of Tajikistan
3473,Constitution
3474,OSCE
3475,OSCE
3476,Institute for War & Peace Reporting
3477,N
3478,First Secretary
3479,India
3480,Tajikistani
3481,N
3482,Central Asia
3483,Land
3484,Islamic
3485,Library
3486,680
3487,Tibetan
3488,Jumhuriyi Tojikiston
3489,819
3490,680
3491,Tibetan
3492,680
3493,Jumhuriyi Tojikiston
3494,Tibetan
3495,Jumhuriyi Tojikiston
3496,819
3497,819
3498,680
3499,1946 –
3500,Kara
3501,819
3502,1885
3503,Jumhuriyi Tojikiston
3504,Soviets
3505,Russian Turkestan
3506,Jumhuriyi Tojikiston
3507,Islamic
3508,Russian
3509,1910
3510,July
3511,Stalin
3512,Bolshevik
3513,Rahmon
3514,Islam
3515,Uzbek SSR
3516,Khujand Airport
3517,Soviet
3518,Despite Russian
3519,Nikita Khrushchev
3520,2010
3521,Russians
3522,Russian Orthodoxy
3523,1938
3524,Organization for Security and Co
3525,President
3526,Organization for Security and Co
3527,Islamic Renaissance Party
3528,India
3529,1957
3530,N
3531,N
3532,CASA
3533,Tajik
3534,20 %
3535,N
3536,Tajik
3537,Soviet
3538,Achaemenid Empire
3539,BCE
3540,Stalin
3541,Manichaeism
3542,2
3543,Achaemenid Empire
3544,Manichaeism
3545,World Bank
3546,Afghan
3547,Agricultural University of Tajikistan
3548,Tajik Aluminum Company
3549,Bobojon Ghafurov
3550,Panj
3551,Nurek Dam
3552,MW
3553,USSR
3554,Private Partnership
3555,First Secretary
3556,World Bank Tajikistan Policy Note
3557,Afghan
3558,Tajikistani Drug Control Agency
3559,World Bank
3560,Tajikistani Drug Control Agency
3561,PDPT
3562,Panj
3563,November
3564,three countries
3565,2010
3566,Dushanbe International Airport
3567,Khujand Airport
3568,A
3569,World War I
3570,Bolsheviks
3571,Bolsheviks
3572,Pamiris
3573,Tajikistanis
3574,Pamiri
3575,Sarazm
3576,Neolithic
3577,Sunni Islam
3578,Tajikistan State University of Law
3579,Government
3580,Pew
3581,Constitution
3582,Khujand State University
3583,August
3584,Tajiks
3585,SCRA
3586,State Committee on Religious Affairs
3587,Muslims
3588,State Committee on Religious Affairs
3589,Tajik
3590,104-COMMA-272
3591,World Bank
3592,Poverty Reduction Strategy Paper
3593,2009
3594,Tajikistan
3595,Tajikistan State University of Law
3596,Tajikistan State University of Law
3597,Persia
3598,5 million people
3599,Armenia
3600,Armenian
3601,Iranian
3602,Hecataeus
3603,Moses of Chorene
3604,Xenophon
3605,Persians
3606,BC
3607,Bronze Age
3608,1600 –
3609,1190
3610,1400 –
3611,Pontic Indo
3612,Helleno
3613,Indo
3614,1991
3615,Kaptavan
3616,Achaemenid Persian Empire
3617,1600 –
3618,Arsacid Kingdom
3619,Zoroastrianism
3620,4th
3621,Roman
3622,Mesrop Mashtots
3623,885
3624,Armenians
3625,Bagratid Dynasty
3626,Hayasa
3627,Timurids
3628,1820s
3629,1820s
3630,Russian Empire
3631,Treaty
3632,1820s
3633,Russo
3634,1920s
3635,Kara Koyunlu
3636,World War I
3637,1920
3638,Hayasa
3639,Republic
3640,1991
3641,Iranian
3642,Hayk
3643,Babylon
3644,Հայաստանցի
3645,3.5 million
3646,Holy Land
3647,1717 exists
3648,1080
3649,Arsacid Kingdom
3650,United States
3651,Armenians
3652,Armenians
3653,Armenians of Iran
3654,Diaspora
3655,Eastern
3656,1080
3657,Armenian
3658,Armenian
3659,Etchmiadzin
3660,Etchmiadzin
3661,Arsacid Kingdom
3662,Armenian Muslims
3663,Kirakos Virapetsi
3664,Kirakos Virapetsi
3665,Armenian Church
3666,Roman Catholic Pope
3667,Roman Catholic Pope
3668,Roman Catholic Pope
3669,Roman Catholic Pope
3670,Mesrop Mashtots
3671,1920s
3672,Moses of Chorene
3673,Moses of Chorene
3674,Romanticists
3675,4th
3676,Achaemenid Behistun Inscription
3677,Hrip
3678,1820s
3679,4th
3680,Hecataeus
3681,Bagratid Dynasty
3682,9th
3683,Peace
3684,Bagratid Dynasty
3685,two golds
3686,Helsinki
3687,Soviet
3688,Hrant Shahinyan
3689,Soviet
3690,Armenian
3691,Genocide Armenian
3692,Armenians
3693,Christian
3694,Soviet
3695,American Big Band Jazz
3696,Genocide Armenian
3697,Armenian
3698,Armenian
3699,System
3700,Armenian Muslims
3701,476
3702,Armenia
3703,Armenian
3704,Artsakh
3705,Hravard Hakobyan
3706,Artsakh
3707,
3708,
3709,
3710,Armenian
3711,Armenian
3712,Armenian
3713,Armenian
3714,Armenian
3715,Federal Reserve
3716,Portfolio Magazine
3717,George Soros
3718,ARMs
3719,Rajan
3720,Jerry Brown
3721,August
3722,IndyMac
3723,IndyMac Bank
3724,Charles Schumer
3725,160 million
3726,April
3727,Mortgage
3728,Mortgage
3729,IndyMac
3730,Charles Schumer
3731,IndyMac Bancorp
3732,Federal Deposit Insurance Corporation
3733,June
3734,June
3735,D
3736,Americans
3737,10.7 billion
3738,Charles Schumer
3739,IndyMac Bank
3740,FSB
3741,U
3742,50 %
3743,July
3744,July
3745,100 mortgage
3746,Bear Stearns
3747,2008
3748,three weeks
3749,House Committee
3750,LMI
3751,U
3752,2008
3753,Western
3754,September
3755,Treasury Secretary
3756,Treasury Secretary
3757,IndyMac
3758,June
3759,CEO
3760,Financial Crisis Inquiry Commission
3761,Brookings Institution
3762,Office of Thrift Supervision
3763,It
3764,The
3765,By
3766,September
3767,U
3768,United States Department of the Treasury
3769,Dirk Bezemer
3770,The Black Swan
3771,Anthony B
3772,FICO
3773,GDP
3774,Western
3775,UBS
3776,Eurozone
3777,IndyMac Bank
3778,UBS
3779,It
3780,Euro
3781,Euro
3782,Dean Baker
3783,U
3784,The Black Swan
3785,Overseas Development Institute
3786,300-COMMA-000
3787,New York Times
3788,Financial Crisis Inquiry Commission
3789,Arab World
3790,Arab
3791,FDI
3792,Company
3793,Federal Reserve
3794,Federal Reserve
3795,Financial Crisis Inquiry Commission
3796,Federal Reserve
3797,1983
3798,December
3799,European
3800,II
3801,III
3802,Johan Norberg
3803,European
3804,2009
3805,2009
3806,2008
3807,The Banking Crisis Is Over
3808,January
3809,Krugman
3810,International Monetary Fund
3811,International Monetary Fund
3812,International Monetary Fund
3813,Sanders
3814,Krugman
3815,2010
3816,2006
3817,Sanders
3818,S
3819,Wall Street
3820,Peabody Award
3821,Giant Pool
3822,U
3823,U
3824,Roman
3825,Wall Street
3826,Roman
3827,MBS
3828,Federal Reserve
3829,The
3830,2004
3831,79 %
3832,The New York Times
3833,2 %
3834,LMI
3835,European Commission
3836,GSEs
3837,MBS
3838,Federal Reserve
3839,GDP
3840,The New York Times
3841,GDP
3842,Arab
3843,US
3844,2004
3845,Attorney General
3846,Financial Crisis Inquiry Commission
3847,Attorney General
3848,Fed
3849,Business Chief Underwriter
3850,220
3851,Americans
3852,2006-COMMA-60 %
3853,Federal Reserve
3854,Clayton
3855,54 %
3856,54 %
3857,Clayton Holdings
3858,54 %
3859,Roman
3860,Countrywide Financial
3861,ARM
3862,1 %
3863,Roman
3864,Jerry Brown
3865,Attorney General
3866,4-COMMA-000 households
3867,Jerry Brown
3868,Northern Rock
3869,Secretary
3870,Timothy Geithner
3871,OECD
3872,Secretary
3873,OECD
3874,Sanders
3875,U
3876,Hyman Minsky
3877,Alt
3878,Roman
3879,five
3880,Chinese
3881,AAA
3882,GDP
3883,Merrill Lynch
3884,ECB
3885,1.2 trillion
3886,New York Times
3887,Hyman Minsky
3888,IndyMac
3889,Janet Yellen
3890,April
3891,2009
3892,They
3893,CDO
3894,U
3895,CDS
3896,CDO
3897,MBS
3898,AIG
3899,150 billion
3900,Federal Reserve
3901,Federal Reserve
3902,Americans
3903,Federal Reserve
3904,AAA
3905,IndyMac
3906,FICO
3907,FICO
3908,2006 –
3909,The Financial Crisis Inquiry Commission
3910,Federal Reserve Bank of Dallas
3911,Financial Crisis Inquiry Commission
3912,Financial Crisis Inquiry Commission
3913,IndyMac
3914,MBS
3915,CDOs
3916,CDO
3917,CDO
3918,CDO
3919,AIG
3920,CDO
3921,2008
3922,S
3923,CDS
3924,George Soros
3925,New York Times
3926,George Soros
3927,George Soros
3928,Levin
3929,Wallison
3930,2006
3931,World Scientific
3932,World Scientific
3933,2006
3934,Timothy Geithner
3935,2008 speech
3936,President
3937,New York Federal Reserve Bank
3938,UBS
3939,2007
3940,2007
3941,U
3942,Timothy Geithner
3943,2009
3944,Clayton Holdings
3945,Financial Crisis Inquiry Commission
3946,Federal Reserve
3947,Federal Reserve
3948,CDOs
3949,New York Times
3950,U
3951,2007
3952,U
3953,251 billion
3954,Morgan Stanley
3955,Morgan Stanley
3956,Michael Greenberger
3957,Michael Greenberger
3958,Atlanta
3959,Ailsa McKay
3960,Clayton Holdings
3961,Roman
3962,New York Times
3963,Alan Greenspan
3964,2005
3965,United States
3966,Governor
3967,Federal Reserve
3968,Raghuram Rajan
3969,Great Moderation
3970,Dirk Bezemer
3971,Fed
3972,Austrian
3973,Great Depression
3974,BusinessWeek magazine
3975,Wharton School of the University of Pennsylvania
3976,Great Depression
3977,The Guardian
3978,Nassim Nicholas Taleb
3979,The Black Swan
3980,The Black Swan
3981,They
3982,Phil Dow
3983,Great Depression
3984,The New York Times
3985,Floyd Norris
3986,Northern Rock
3987,Xudong An
3988,2007
3989,One
3990,Rock
3991,D
3992,AAA
3993,Roman
3994,ARMs
3995,Chief Risk Officer
3996,63 percent
3997,Americans
3998,63 percent
3999,63 percent
4000,UBS
4001,Jerry Brown
4002,November
4003,Eurozone
4004,Roubini
4005,European Central Bank
4006,U
4007,February
4008,Treasury Secretary
4009,ATMs
4010,Federal Reserve
4011,Federal Reserve
4012,Eurozone
4013,GDP
4014,Joseph Stiglitz
4015,Fed
4016,January
4017,President
4018,December
4019,Paul Volcker
4020,Obama
4021,2010
4022,2010
4023,Volcker Rule
4024,Volcker Rule
4025,The Financial Crisis Inquiry Commission
4026,June
4027,August
4028,2009
4029,August
4030,2004
4031,2009
4032,CDS
4033,Roman
4034,CDS
4035,Roman
4036,Glass
4037,Michael Greenberger
4038,MBS
4039,OECD
4040,CDO
4041,MBS
4042,Hyman Minsky
4043,Dirk Bezemer
4044,CDS
4045,Dow Jones
4046,2008
4047,2006
4048,MBS
4049,U
4050,New York Federal Reserve Bank
4051,U
4052,Western
4053,UBS
4054,Government
4055,MBS
4056,November
4057,Xudong An
4058,Joseph Stiglitz
4059,January
4060,2011
4061,Austrian
4062,Federal Reserve
4063,Minsky
4064,Federal Reserve
4065,Has Financial Development Made
4066,2003
4067,GSEs
4068,GSE
4069,Clayton
4070,six
4071,Paul Krugman
4072,Financial Crisis Inquiry Commission
4073,GSE
4074,six
4075,13 million
4076,SEC
4077,Financial Crisis Inquiry Commission
4078,Financial Crisis Inquiry Commission
4079,2008
4080,Wallison
4081,House Financial Services Committee
4082,September
4083,OFHEO
4084,Wallison
4085,United States Department of the Treasury
4086,United States Department of the Treasury
4087,LMI
4088,LMI
4089,LMI
4090,1995
4091,LMI
4092,CRA
4093,LMI
4094,1995
4095,CDOs
4096,CDS
4097,US
4098,CDOs
4099,Roman
4100,U
4101,U
4102,It
4103,It
4104,MBS
4105,New York
4106,1836-COMMA-two
4107,Battle
4108,Sam Houston
4109,1836
4110,John Kirby Allen
4111,Battle
4112,Republic
4113,African Americans
4114,African Americans
4115,World War II
4116,Port
4117,20
4118,1942
4119,Houston Ship Channel
4120,Port
4121,August
4122,Port
4123,African
4124,Life Flight
4125,1986
4126,Houston Livestock Show
4127,Baylor College of Medicine
4128,The Woodlands
4129,Interstate
4130,1990s recession
4131,University of Houston System
4132,1986
4133,Space Shuttle Challenger
4134,Landing
4135,Houston Astros
4136,Underpinning Houston
4137,
4138,Grand Opera
4139,Landing
4140,Deep South
4141,Houston Greek Festival
4142,University of Houston System
4143,Grand Parkway
4144,GAP
4145,1982
4146,Commerce Tower
4147,Commerce Tower
4148,Allied Bank Plaza
4149,Commerce Tower
4150,Commerce Tower
4151,Commerce Tower
4152,Commerce Tower
4153,000 m²
4154,U
4155,92
4156,23
4157,13 nations
4158,13 nations
4159,2006
4160,Category
4161,92
4162,23
4163,13 nations
4164,Houston Livestock Show
4165,March
4166,one
4167,March
4168,Houston Greek Festival
4169,Houston Livestock Show
4170,20 days
4171,one
4172,Bayou City Art Festival
4173,United States
4174,U
4175,10
4176,Sam Houston Tollway
4177,Galleria
4178,Kiplinger
4179,10
4180,Battle
4181,Sam Houston
4182,Galleria
4183,Walk Score
4184,Sylvester Turner
4185,Houston Astros
4186,Annise Parker
4187,Lone Star College System
4188,Globalization
4189,Americans
4190,March
4191,16 members
4192,Sylvester Turner
4193,Democrat
4194,The Woodlands
4195,NPR
4196,two
4197,NPR
4198,University of Houston System
4199,The Woodlands
4200,Houston Public Radio
4201,Houston Public Radio
4202,Houston
4203,Melcher Center for Public Broadcasting
4204,Texas
4205,United States
4206,June
4207,The Woodlands
4208,Houston City Council
4209,HYOO
4210,Baylor College of Medicine
4211,2014 population
4212,Hispanic
4213,Landing
4214,African Americans
4215,The Katy Managed Lanes
4216,American Civil War
4217,General
4218,Landing
4219,August
4220,HYOO
4221,2005
4222,2008
4223,2008
4224,Sun Belt
4225,Sun Belt
4226,U
4227,Personal Finance Best Cities
4228,2009
4229,NASA
4230,Port
4231,United States
4232,United States
4233,January
4234,Major League Baseball All
4235,Theater District
4236,Houston Symphony Orchestra and Society
4237,Bayou City Art Festival
4238,Theater District
4239,Republican
4240,Bayou Music Center
4241,Houston Arboretum
4242,Hines Waterwall Park
4243,Downtown Aquarium
4244,Dash
4245,United States
4246,NRG Astrodome
4247,NFL
4248,Star Games
4249,The University of St
4250,The University of St
4251,James A
4252,1960
4253,Baptist General Convention of Texas
4254,United States
4255,49 member
4256,13 hospitals
4257,13 hospitals
4258,Life Flight
4259,Continental Airlines
4260,Chicago
4261,United Airlines
4262,700
4263,2007
4264,Forbes magazine
4265,Port
4266,Space City
4267,Census
4268,American South
4269,Grand Opera
4270,January
4271,Grand Opera
4272,5
4273,June
4274,University of Houston System
4275,12-COMMA-500
4276,6-COMMA-000 students
4277,Houston
4278,80.5 %
4279,1960
4280,New York
4281,1836
4282,Battle
4283,President
4284,Houston Ship Channel
4285,Americans
4286,Kiplinger
4287,Intercontinental Airport
4288,five
4289,Civil War
4290,Spindletop
4291,World War I
4292,1910
4293,Theodore Roosevelt
4294,United States Census Bureau
4295,Republican
4296,Wild SplashTown
4297,Interstate
4298,Bayou City Art Festival
4299,100
4300,38
4301,U
4302,Gulf
4303,F
4304,The Alley Theatre
4305,Hurricane Rita
4306,Republican
4307,Republican
4308,Democratic
4309,Census
4310,White
4311,A
4312,Hispanic
4313,Hispanic
4314,GAP
4315,United States
4316,26 countries
4317,GAP
4318,Houston
4319,Baylor College of Medicine
4320,S
4321,The Methodist Hospital System
4322,Triumph Healthcare
4323,Houston
4324,New York City
4325,two jobs
4326,100
4327,Best Places
4328,Bureau of Statistics
4329,10
4330,Lone Star College System
4331,Lone Star College System
4332,Lone Star College System
4333,Lone Star College System
4334,1-COMMA-2004
4335,University of Houston
4336,Texas
4337,13 km
4338,2012
4339,Hobby Airport
4340,Houston International Airport
4341,1967
4342,Houston International Airport
4343,Airports Council International
4344,150
4345,Grand Parkway
4346,University of Houston
4347,University of Houston
4348,310 miles
4349,June
4350,F
4351,Globalization
4352,Interstate
4353,Grand Parkway
4354,Interstate
4355,100
4356,Transco Tower
4357,000 m²
4358,Transco Tower
4359,GAP
4360,Houston Ship Channel
4361,World Cities Study Group and Network
4362,S
4363,The Woodlands
4364,Fortune
4365,2008
4366,Texas
4367,New York City
4368,2010
4369,Best Places
4370,1971
4371,1962
4372,Colt
4373,1962
4374,14 members
4375,five
4376,U
4377,U
4378,two
4379,667
4380,Texas
4381,Four
4382,Texas Southern University
4383,Third Ward
4384,Houston Chronicle
4385,Hurricane Rita
4386,1995
4387,Lieutenant Governor
4388,Houston Chronicle
4389,Crosby Freeway
4390,Interstate
4391,Interstate
4392,Crosby Freeway
4393,Interstate
4394,IAH
4395,182 destinations
4396,2006
4397,Galveston Island
4398,Intercontinental Airport
4399,Walpurgis Night
4400,750 mi
4401,Miocene Epoch
4402,Italian
4403,BC
4404,Alps
4405,Po
4406,Edelweiss
4407,Paleolithic
4408,French
4409,Celtic La Tène
4410,Hannibal
4411,Alps
4412,Bavarian Alps
4413,14 million people
4414,120 million visitors
4415,World War II
4416,Latin Alpes
4417,Virgil
4418,Celtic
4419,European
4420,Roman
4421,English
4422,Roman
4423,European
4424,Indo
4425,Old English Dictionary
4426,Alps
4427,Alps
4428,German
4429,German
4430,Alps
4431,Alps
4432,Italian
4433,Alps
4434,Rhone
4435,Austria
4436,French
4437,Alps
4438,Stefan Schmid
4439,Splügen Pass
4440,Eastern Alps
4441,Celts
4442,Western Alps
4443,Celts
4444,Jura Mountains
4445,Alps
4446,Alps
4447,Alps
4448,Alps
4449,Mont
4450,Semmering
4451,Col
4452,Italian
4453,Italian
4454,Edelweiss
4455,Charles Dickens
4456,Europe
4457,Stefan Schmid
4458,300 million years
4459,Alps
4460,Miocene Epoch
4461,300 million years
4462,Mesozoic Era
4463,75 kilos
4464,Paleozoic Era
4465,Cretaceous Period
4466,Matterhorn
4467,Southern Alps
4468,Southern Alps
4469,Romantics
4470,Alpine
4471,Paleozoic Era
4472,Alps
4473,Western
4474,Cenozoic Era
4475,Austroalpine
4476,two areas
4477,Cenozoic Era
4478,218
4479,Houillière
4480,Neogene Period
4481,two areas
4482,Matterhorn
4483,African
4484,Switzerland
4485,Alpine
4486,Alps
4487,Hohe Tauern
4488,Tethys
4489,Alpine
4490,Union Internationale
4491,Union Internationale
4492,1786
4493,750 mi
4494,1788
4495,Alpine
4496,Karl Blodig
4497,1788
4498,1788
4499,1850s
4500,1938
4501,1938
4502,Hallstatt
4503,Hallstatt
4504,Hallstatt
4505,Alpine
4506,Alpine
4507,Saint Gotthard Pass
4508,8000 crystals
4509,Leonhard Euler
4510,European
4511,David Friedrich Wiser
4512,Europe
4513,Miocene Epoch
4514,Louis Agassiz
4515,Miocene Epoch
4516,Bernese Oberland
4517,Alps
4518,French
4519,Inn
4520,Alpine
4521,Po
4522,
4523,1-COMMA-000
4524,Savoy
4525,Paleozoic Era
4526,Alps
4527,Alpine
4528,Italian
4529,120 homes
4530,Alps
4531,Neogene Period
4532,Alpine
4533,Alps
4534,Alps
4535,Alps
4536,Neogene Period
4537,Alpine
4538,Saint Gotthard Pass
4539,500 hydroelectricity
4540,Alps
4541,Alps
4542,Rhone
4543,Nile
4544,Switzerland
4545,Königssee
4546,Barrière
4547,Swiss
4548,Saussure
4549,Alps
4550,Alps
4551,3-COMMA-400 m
4552,Alpine
4553,Alps
4554,Alps
4555,985 m
4556,Maurienne
4557,Alpine
4558,Europe
4559,Europe
4560,Rhone Glacier
4561,Italian
4562,Europe
4563,April
4564,five
4565,Alpine
4566,Semmering
4567,Mediterranean Sea
4568,Lötschberg
4569,Italian
4570,Alps
4571,Alps
4572,thousand species
4573,Lauterbrunnental
4574,Austrian Alps
4575,Pinus
4576,Pinus
4577,Union Internationale
4578,World War II
4579,Alpine
4580,Illyrian
4581,40 species
4582,Edelweiss
4583,Androsace
4584,King
4585,Edelweiss
4586,Alps
4587,Prunella
4588,Alps
4589,Austrian Alps
4590,Austrian Alps
4591,Olympic Winter Games
4592,World War I
4593,30-COMMA-000 species
4594,Edelweiss
4595,Alps
4596,June
4597,Edelweiss
4598,Alps
4599,Edelweiss
4600,1792
4601,Geneva
4602,Alps
4603,Alps
4604,Neogene Period
4605,Alpine
4606,Alps
4607,July
4608,June
4609,Alps
4610,Alps
4611,Alps
4612,Habsburgs
4613,Alpine
4614,Alpine
4615,Valais
4616,1970s
4617,10-COMMA-000 years
4618,Drachloch
4619,House of Savoy
4620,Alpe
4621,Nazi
4622,Ötzi
4623,1991
4624,Ötzi
4625,6th
4626,Rhone
4627,Raetians
4628,Hallstatt
4629,Celts
4630,218
4631,Hannibal
4632,Roman
4633,Romans
4634,Roman
4635,121
4636,121
4637,Germanic
4638,Adolf Hitler
4639,Carolingian Empire
4640,Gothic
4641,Chillon
4642,House of Savoy
4643,Italy
4644,Alpe
4645,Lord
4646,Napoleonic Wars
4647,Napoleon
4648,1798
4649,Switzerland
4650,one side
4651,Savoy
4652,Lombarts
4653,Napoléon Bonaparte
4654,Alps
4655,Gotthard Tunnel
4656,Napoleon
4657,9th
4658,Dragon
4659,Drachloch
4660,Drachloch
4661,Alpine
4662,France
4663,Mont Aiguille
4664,Savoy
4665,1492
4666,1799
4667,Conrad Gessner
4668,Pennine Alps
4669,Reich
4670,Jacques Rousseau
4671,Albrecht von Haller
4672,18th
4673,Napoleonic Wars
4674,Chillon
4675,The Prisoner
4676,1-COMMA-000
4677,Obersalzberg
4678,Alps
4679,Obersalzberg
4680,1930s
4681,Reich
4682,Alpine
4683,Alpine
4684,Bernard
4685,Eisenhower
4686,Italy
4687,Austria
4688,Riva Ridge
4689,Celtic
4690,Alpine
4691,Alpine
4692,Alpine
4693,120 million visitors
4694,Walpurgis Night
4695,Alpine
4696,Alpine
4697,Alps
4698,1840s
4699,Rhaeto
4700,Alpine
4701,Alpine
4702,121
4703,one
4704,Italian
4705,Alpine
4706,Bernese Oberland
4707,Matterhorn
4708,Swiss
4709,Europe
4710,Trento
4711,Alps
4712,Alpine
4713,Alpine
4714,Savoy
4715,Alpine
4716,19 dialects
4717,Celtic
4718,Alps
4719,Oberstdorf
4720,75 mi
4721,Maurienne
4722,120 million visitors
4723,1-COMMA-800 m
4724,1970s
4725,1882
4726,Grindelwald
4727,Chamonix
4728,Chamonix
4729,Chamonix
4730,1930
4731,three times
4732,1970s
4733,1970s
4734,France
4735,Jungfraujoch
4736,6 million vehicles
4737,Alps
4738,Saint Gotthard Pass
4739,France
4740,France
4741,Alpine
4742,17th
4743,Romans
4744,Alps
4745,People
4746,Mandarin
4747,Mandarin
4748,Mandarin
4749,Hangzhou Bay Bridge
4750,Zhè Jiāng
4751,Zhè Jiāng
4752,Crooked
4753,Zhè Jiāng
4754,Zhè Jiāng
4755,Neolithic
4756,Yangtze River
4757,2007 analysis
4758,O1
4759,O1
4760,Yue
4761,220
4762,Zhejiang
4763,Yu
4764,BC
4765,Qin Empire
4766,Kuaiji Commandery
4767,Yue
4768,Kuaiji Commandery
4769,Qin Empire
4770,220
4771,Three Kingdoms
4772,Wu
4773,China
4774,Funan
4775,220
4776,Three Kingdoms
4777,CE
4778,Three Kingdoms
4779,Eastern Wu
4780,Hundred Yue
4781,Zhè Jiāng
4782,Zhè Jiāng
4783,589
4784,three
4785,265
4786,Hangzhou
4787,181
4788,Republic
4789,234
4790,220
4791,Jiangnan
4792,Sui
4793,North China Plain
4794,960
4795,1127
4796,Jurchen Jin
4797,2009
4798,1127
4799,Longquan
4800,Southern Song
4801,Southern Song
4802,Southern Song
4803,Middle Eastern
4804,Crooked
4805,In
4806,In
4807,Crooked
4808,Cheh Kiang
4809,First Opium War
4810,one
4811,Deputy Secretary
4812,Taiping Heavenly Kingdom
4813,1843
4814,World War II
4815,Sui
4816,250-COMMA-000 civilians
4817,B
4818,Second Sino
4819,1949
4820,1955
4821,69
4822,69
4823,Wu
4824,Muslims
4825,Hangzhou Bay Bridge
4826,Muslims
4827,Mandarin
4828,Yangtze Delta
4829,Chinese
4830,Republic
4831,Huangmaojian Peak
4832,Cultural Revolution
4833,Cultural Revolution
4834,Yangtze Delta
4835,Hangzhou
4836,Ou Rivers
4837,Above
4838,Grand Canal
4839,three
4840,Chinese
4841,Mainland
4842,four
4843,one
4844,90 county
4845,90 county
4846,1-COMMA-570 township
4847,Mainland
4848,Chinese
4849,Later Han
4850,Cheh Kiang
4851,Zhejiang Communist Party of China
4852,Governor
4853,Zhejiang Communist Party of China
4854,1949
4855,Mao
4856,1952
4857,1956
4858,1980
4859,Land
4860,In
4861,Shang
4862,Mandarin
4863,Korean
4864,Zhuji
4865,Hangzhou Bay Bridge
4866,Hangzhou Bay Bridge
4867,Zhuji
4868,Cixi
4869,Three Rectifications
4870,People
4871,Yue
4872,Wu
4873,Later Han
4874,Thursday
4875,Thursday
4876,eight company
4877,two
4878,Chen Hongming
4879,Wu
4880,Wu
4881,400-COMMA-000 members
4882,'
4883,Zhejiang
4884,Chinese Buddhism
4885,Christian
4886,General Secretary
4887,Christian
4888,Muslims
4889,2015
4890,1-COMMA-400 years
4891,Protestantism
4892,Chinese
4893,mid
4894,400 years
4895,400 years
4896,Wenzhou
4897,Protestants
4898,Protestantism
4899,2014
4900,Religious
4901,Three Rectifications
4902,Sanjiang Church
4903,Sanjiang Church
4904,Protestantism
4905,Islam
4906,400-COMMA-000 members
4907,Hui Chinese
4908,Protestantism
4909,Wu
4910,Wu
4911,Anhui
4912,Anhui
4913,Muslims
4914,1949
4915,People
4916,1978
4917,Muslims
4918,Spring
4919,Yueju
4920,Shengzhou
4921,Shengzhou
4922,Zhejiang
4923,Zhejiang
4924,Chinese
4925,Hangzhou
4926,Muslims
4927,Muslims
4928,eight
4929,Above
4930,Above
4931,Chinese
4932,Muslims
4933,Hangzhou
4934,F
4935,seven
4936,1947
4937,National Security Act
4938,Air Force
4939,three
4940,Robert Gates
4941,NGOs
4942,Robert Gates
4943,Hap Arnold Device
4944,six
4945,Military Service Branch
4946,Army
4947,USAF
4948,WMD
4949,PR
4950,Continental
4951,USAF
4952,B
4953,Dunlap
4954,U
4955,China
4956,Broken Arrow
4957,Air Force
4958,B
4959,Air Force
4960,National Military Establishment
4961,CCDR
4962,AFI
4963,Air Force
4964,Air Force
4965,CCDR
4966,Counterair
4967,AFI
4968,AFI
4969,Counterair
4970,JP
4971,USAF
4972,US
4973,JP
4974,AFI
4975,JP
4976,JP
4977,Global Information Grid
4978,CNE
4979,CNE
4980,ISR
4981,CNE
4982,Support
4983,C2
4984,Global Information Grid
4985,CNE
4986,JP
4987,Mike Hostage
4988,JP
4989,Services
4990,Directing
4991,Joint
4992,Partnerships
4993,USAF
4994,DCA
4995,JP
4996,JP
4997,AFI
4998,AFDD
4999,Senior Airman
5000,USAF
5001,JP
5002,Evacuation
5003,JP
5004,Second Air Force
5005,NAF
5006,PR
5007,JP
5008,JP
5009,Assistance Operations
5010,C2
5011,JP
5012,S
5013,USAF
5014,DCA
5015,USAF
5016,DCA
5017,USAF
5018,Hap Arnold Device
5019,three
5020,68-COMMA-000
5021,U
5022,Harry S Truman
5023,Department of Defense
5024,three
5025,Army
5026,Harry S Truman
5027,Captain
5028,2000s
5029,Winslow Wheeler
5030,2008
5031,Basic Military Training
5032,USAF
5033,USAF
5034,Harry S Truman
5035,1
5036,Directing
5037,330-COMMA-000 personnel
5038,Deputy Chief
5039,Michael Wynne
5040,Air Force Reserve
5041,Taiwan
5042,Air Force Reserve
5043,24
5044,Budget
